station_co,site_name,latitude,longitude,state,rivname,basin_name
DSS_68,DSS_68,22.63111111,74.20666667,GUJRAT,,
DSS_69,DSS_69,22.67444444,74.23972222,GUJRAT,,
DSS_70,DSS_70,22.73972222,74.24333333,GUJRAT,,
DSS_71,DSS_71,22.72666667,74.31222222,GUJRAT,,
DSS_72,DSS_72,22.92111111,74.25388889,GUJRAT,,
DSS_73,DSS_73,22.90166667,74.20638889,GUJRAT,,
DSS_74,DSS_74,22.80527778,74.21722222,GUJRAT,,
DSS_75,DSS_75,22.85833333,74.4225,GUJRAT,,
DSS_76,DSS_76,22.8975,74.34,GUJRAT,,
DSS_77,DSS_77,23.20444444,74.07583333,GUJRAT,,
DSS_78,DSS_78,23.28361111,74.07777778,GUJRAT,,
DSS_79,DSS_79,23.19472222,73.99888889,GUJRAT,,
DSS_80,DSS_80,23.15027778,74.02194444,GUJRAT,,
G_1_ABD_001,G_1_ABD_001,22.97666667,72.60138889,GUJRAT,,
G_1_ABD_002,G_1_ABD_002,23.03166667,72.62277778,GUJRAT,,
G_1_ABD_004,G_1_ABD_004,23.00388889,72.54611111,GUJRAT,,
G_1_ABD_005,G_1_ABD_005,23.05833333,72.705,GUJRAT,,
G_1_ABD_006,G_1_ABD_006,22.89583333,72.67833333,GUJRAT,,
G_1_ABD_008,G_1_ABD_008,23.12416667,72.51694444,GUJRAT,,
G_1_ABD_014,G_1_ABD_014,22.77111111,72.52194444,GUJRAT,,
G_1_ABD_015,G_1_ABD_015,22.77111111,72.52222222,GUJRAT,,
G_1_ABD_016,G_1_ABD_016,22.77083333,72.52166667,GUJRAT,,
G_1_ABD_017,G_1_ABD_017,22.65138889,72.41444444,GUJRAT,,
G_1_ABD_018,G_1_ABD_018,22.67805556,72.44638889,GUJRAT,,
G_1_ABD_019,G_1_ABD_019,22.55027778,72.34361111,GUJRAT,,
G_1_ABD_020,G_1_ABD_020,22.57083333,72.23194444,GUJRAT,,
G_1_ABD_021,G_1_ABD_021,22.51,72.16805556,GUJRAT,,
G_1_ABD_022,G_1_ABD_022,22.46611111,72.31277778,GUJRAT,,
G_1_ABD_023,G_1_ABD_023,22.715,72.51388889,GUJRAT,,
G_1_ABD_024,G_1_ABD_024,22.68722222,72.36944444,GUJRAT,,
G_1_ABD_025,G_1_ABD_025,22.82638889,72.48722222,GUJRAT,,
G_1_ABD_026,G_1_ABD_026,22.75805556,72.40277778,GUJRAT,,
G_1_BK_023,G_1_BK_023,24.35416667,72.17027778,GUJRAT,,
G_1_BK_024,G_1_BK_024,24.34194444,72.21583333,GUJRAT,,
G_1_BK_025,G_1_BK_025,24.41166667,71.92805556,GUJRAT,,
G_1_BK_026,G_1_BK_026,24.41166667,71.92805556,GUJRAT,,
G_1_BK_032,G_1_BK_032,24.30944444,71.83194444,GUJRAT,,
G_1_BK_033,G_1_BK_033,24.13444444,71.97638889,GUJRAT,,
G_1_BK_034,G_1_BK_034,24.14388889,71.97638889,GUJRAT,,
G_1_BK_036,G_1_BK_036,24.425,72.1025,GUJRAT,,
G_1_BK_037,G_1_BK_037,24.425,72.1025,GUJRAT,,
G_1_BK_042,G_1_BK_042,24.10888889,71.78305556,GUJRAT,,
G_1_BK_046,G_1_BK_046,24.08027778,71.72,GUJRAT,,
G_1_BK_048,G_1_BK_048,24.54972222,72.22055556,GUJRAT,,
G_1_BK_052,G_1_BK_052,24.61222222,71.92888889,GUJRAT,,
G_1_BK_056,G_1_BK_056,24.54722222,71.94083333,GUJRAT,,
G_1_BK_062,G_1_BK_062,23.94416667,71.70444444,GUJRAT,,
G_1_BK_064,G_1_BK_064,24.02861111,71.69833333,GUJRAT,,
G_1_BK_067,G_1_BK_067,23.99305556,71.85083333,GUJRAT,,
G_1_BK_069,G_1_BK_069,24.17972222,72.56472222,GUJRAT,,
G_1_BK_070,G_1_BK_070,24.12972222,72.285,GUJRAT,,
G_1_BK_075,G_1_BK_075,24.09694444,72.42694444,GUJRAT,,
G_1_BK_076,G_1_BK_076,24.13138889,72.45722222,GUJRAT,,
G_1_BK_077,G_1_BK_077,24.51305556,71.725,GUJRAT,,
G_1_BK_078,G_1_BK_078,24.55138889,71.48361111,GUJRAT,,
G_1_BK_079,G_1_BK_079,24.34305556,71.82111111,GUJRAT,,
G_1_BK_080,G_1_BK_080,24.32027778,71.635,GUJRAT,,
G_1_BK_081,G_1_BK_081,24.49638889,71.61416667,GUJRAT,,
G_1_BK_082,G_1_BK_082,24.49666667,71.61416667,GUJRAT,,
G_1_BK_085,G_1_BK_085,24.61694444,71.74777778,GUJRAT,,
G_1_BK_086,G_1_BK_086,24.61694444,71.74777778,GUJRAT,,
G_1_BK_087,G_1_BK_087,24.63027778,71.64388889,GUJRAT,,
G_1_BK_088,G_1_BK_088,24.48805556,71.91833333,GUJRAT,,
G_1_BK_089,G_1_BK_089,24.4925,71.8175,GUJRAT,,
G_1_BK_091,G_1_BK_091,24.64888889,71.55305556,GUJRAT,,
G_1_BK_092,G_1_BK_092,24.64916667,71.55305556,GUJRAT,,
G_1_BK_093,G_1_BK_093,24.43166667,71.61222222,GUJRAT,,
G_1_BK_094,G_1_BK_094,23.99694444,72.49638889,GUJRAT,,
G_1_BK_095,G_1_BK_095,24.04833333,72.40694444,GUJRAT,,
G_1_BK_096,G_1_BK_096,24.06111111,72.51694444,GUJRAT,,
G_1_BK_098,G_1_BK_098,24.14138889,72.60638889,GUJRAT,,
G_1_GNR_001,G_1_GNR_001,23.07972222,72.815,GUJRAT,,
G_1_GNR_002,G_1_GNR_002,23.02611111,72.87527778,GUJRAT,,
G_1_GNR_005,G_1_GNR_005,23.1,72.63027778,GUJRAT,,
G_1_GNR_007,G_1_GNR_007,23.20222222,72.65,GUJRAT,,
G_1_GNR_008,G_1_GNR_008,23.14027778,72.66027778,GUJRAT,,
G_1_GNR_009,G_1_GNR_009,23.09638889,72.615,GUJRAT,,
G_1_GNR_010,G_1_GNR_010,23.33111111,72.51222222,GUJRAT,,
G_1_GNR_011,G_1_GNR_011,23.33083333,72.51222222,GUJRAT,,
G_1_GNR_012,G_1_GNR_012,23.38277778,72.67555556,GUJRAT,,
G_1_GNR_013,G_1_GNR_013,23.09861111,72.41638889,GUJRAT,,
G_1_GNR_014,G_1_GNR_014,23.48222222,72.74027778,GUJRAT,,
G_1_GNR_015,G_1_GNR_015,23.4825,72.74083333,GUJRAT,,
G_1_KCH_001,G_1_KCH_001,23.48472222,70.0375,GUJRAT,,
G_1_KCH_002,G_1_KCH_002,23.52888889,70.175,GUJRAT,,
G_1_KCH_003,G_1_KCH_003,23.12444444,69.91861111,GUJRAT,,
G_1_KCH_005,G_1_KCH_005,23.26222222,70.12666667,GUJRAT,,
G_1_KCH_006,G_1_KCH_006,23.95166667,70.4175,GUJRAT,,
G_1_KCH_010,G_1_KCH_010,23.5925,70.56166667,GUJRAT,,
G_1_KCH_012,G_1_KCH_012,23.31472222,69.59944444,GUJRAT,,
G_1_KCH_013,G_1_KCH_013,23.63972222,69.40611111,GUJRAT,,
G_1_KCH_014,G_1_KCH_014,23.60166667,69.81888889,GUJRAT,,
G_1_KCH_015,G_1_KCH_015,23.23694444,69.67666667,GUJRAT,,
G_1_KCH_016,G_1_KCH_016,23.38472222,69.84083333,GUJRAT,,
G_1_KCH_019,G_1_KCH_019,23.34194444,69.80527778,GUJRAT,,
G_1_KCH_020,G_1_KCH_020,23.28305556,69.98361111,GUJRAT,,
G_1_KCH_021,G_1_KCH_021,23.25722222,69.55111111,GUJRAT,,
G_1_KCH_025,G_1_KCH_025,23.69722222,69.26277778,GUJRAT,,
G_1_KCH_026,G_1_KCH_026,23.30694444,69.47194444,GUJRAT,,
G_1_KCH_027,G_1_KCH_027,23.31694444,69.89722222,GUJRAT,,
G_1_KCH_028,G_1_KCH_028,23.39805556,69.715,GUJRAT,,
G_1_KCH_029,G_1_KCH_029,23.22805556,69.49388889,GUJRAT,,
G_1_KCH_030,G_1_KCH_030,23.23833333,69.50916667,GUJRAT,,
G_1_KCH_031,G_1_KCH_031,23.34333333,69.725,GUJRAT,,
G_1_KCH_032,G_1_KCH_032,23.16277778,69.7875,GUJRAT,,
G_1_KCH_033,G_1_KCH_033,23.09861111,69.80055556,GUJRAT,,
G_1_KCH_034,G_1_KCH_034,23.18222222,69.565,GUJRAT,,
G_1_KCH_036,G_1_KCH_036,22.97472222,69.36361111,GUJRAT,,
G_1_KCH_038,G_1_KCH_038,23.0475,69.18583333,GUJRAT,,
G_1_KCH_039,G_1_KCH_039,23.10805556,69.29666667,GUJRAT,,
G_1_KCH_040,G_1_KCH_040,23.14277778,69.39583333,GUJRAT,,
G_1_KCH_041,G_1_KCH_041,22.96472222,69.3,GUJRAT,,
G_1_KCH_043,G_1_KCH_043,23.99611111,69.20694444,GUJRAT,,
G_1_KCH_044,G_1_KCH_044,23.49055556,69.37861111,GUJRAT,,
G_1_KCH_045,G_1_KCH_045,23.39694444,69.27083333,GUJRAT,,
G_1_KCH_047,G_1_KCH_047,23.12805556,69.22972222,GUJRAT,,
G_1_KCH_048,G_1_KCH_048,23.48972222,69.42916667,GUJRAT,,
G_1_KCH_049,G_1_KCH_049,23.22861111,69.40222222,GUJRAT,,
G_1_KCH_050,G_1_KCH_050,23.50472222,69.17972222,GUJRAT,,
G_1_KCH_051,G_1_KCH_051,23.4075,69.16638889,GUJRAT,,
G_1_KCH_052,G_1_KCH_052,23.31027778,69.25805556,GUJRAT,,
G_1_KCH_054,G_1_KCH_054,23.43694444,69.50055556,GUJRAT,,
G_1_KCH_055,G_1_KCH_055,23.35138889,69.40666667,GUJRAT,,
G_1_KHD_001,G_1_KHD_001,23.08305556,73.08833333,GUJRAT,,
G_1_KHD_002,G_1_KHD_002,23.04472222,73.14138889,GUJRAT,,
G_1_KHD_003,G_1_KHD_003,23.04333333,73.05388889,GUJRAT,,
G_1_KHD_004,G_1_KHD_004,23.1475,73.06722222,GUJRAT,,
G_1_KHD_005,G_1_KHD_005,23.1725,73.12527778,GUJRAT,,
G_1_KHD_006,G_1_KHD_006,22.9875,73.08138889,GUJRAT,,
G_1_KHD_007,G_1_KHD_007,22.92972222,73.11027778,GUJRAT,,
G_1_KHD_008,G_1_KHD_008,22.9225,73.21027778,GUJRAT,,
G_1_KHD_009,G_1_KHD_009,22.90416667,73.09833333,GUJRAT,,
G_1_KHD_010,G_1_KHD_010,22.87583333,72.96944444,GUJRAT,,
G_1_KHD_011,G_1_KHD_011,22.95083333,72.97,GUJRAT,,
G_1_KHD_012,G_1_KHD_012,22.94333333,72.87222222,GUJRAT,,
G_1_KHD_013,G_1_KHD_013,22.87694444,72.79194444,GUJRAT,,
G_1_KHD_014,G_1_KHD_014,22.82805556,72.71222222,GUJRAT,,
G_1_KHD_015,G_1_KHD_015,22.90388889,72.86555556,GUJRAT,,
G_1_KHD_016,G_1_KHD_016,22.82333333,72.88083333,GUJRAT,,
G_1_MHS_001,G_1_MHS_001,23.51111111,72.1225,GUJRAT,,
G_1_MHS_003,G_1_MHS_003,23.61833333,72.24138889,GUJRAT,,
G_1_MHS_005,G_1_MHS_005,23.57333333,72.14444444,GUJRAT,,
G_1_MHS_006,G_1_MHS_006,23.57333333,72.14444444,GUJRAT,,
G_1_MHS_008,G_1_MHS_008,23.49444444,72.16861111,GUJRAT,,
G_1_MHS_009,G_1_MHS_009,23.55416667,72.00027778,GUJRAT,,
G_1_MHS_010,G_1_MHS_010,23.5775,72.00833333,GUJRAT,,
G_1_MHS_011,G_1_MHS_011,23.14472222,72.27888889,GUJRAT,,
G_1_MHS_012,G_1_MHS_012,23.14472222,72.27888889,GUJRAT,,
G_1_MHS_013,G_1_MHS_013,23.24055556,72.21138889,GUJRAT,,
G_1_MHS_014,G_1_MHS_014,23.24055556,72.21138889,GUJRAT,,
G_1_MHS_015,G_1_MHS_015,23.31361111,72.34833333,GUJRAT,,
G_1_MHS_016,G_1_MHS_016,23.35111111,72.30444444,GUJRAT,,
G_1_MHS_018,G_1_MHS_018,23.15611111,72.37583333,GUJRAT,,
G_1_MHS_019,G_1_MHS_019,23.21694444,72.40777778,GUJRAT,,
G_1_MHS_020,G_1_MHS_020,23.17666667,72.22388889,GUJRAT,,
G_1_MHS_021,G_1_MHS_021,23.95388889,72.69861111,GUJRAT,,
G_1_MHS_023,G_1_MHS_023,23.89166667,72.49194444,GUJRAT,,
G_1_MHS_024,G_1_MHS_024,23.89166667,72.49194444,GUJRAT,,
G_1_MHS_025,G_1_MHS_025,23.9125,72.65861111,GUJRAT,,
G_1_MHS_026,G_1_MHS_026,23.86638889,72.63833333,GUJRAT,,
G_1_MHS_028,G_1_MHS_028,23.68638889,72.30583333,GUJRAT,,
G_1_MHS_029,G_1_MHS_029,23.51722222,72.41805556,GUJRAT,,
G_1_MHS_031,G_1_MHS_031,23.56555556,72.415,GUJRAT,,
G_1_MHS_033,G_1_MHS_033,23.50194444,72.31583333,GUJRAT,,
G_1_MHS_035,G_1_MHS_035,23.88527778,72.57972222,GUJRAT,,
G_1_MHS_036,G_1_MHS_036,23.59944444,72.315,GUJRAT,,
G_1_MHS_038,G_1_MHS_038,23.46888889,72.20277778,GUJRAT,,
G_1_MHS_039,G_1_MHS_039,24.06916667,72.76944444,GUJRAT,,
G_1_MHS_040,G_1_MHS_040,23.98638889,72.75888889,GUJRAT,,
G_1_MHS_041,G_1_MHS_041,23.91,72.54388889,GUJRAT,,
G_1_MHS_043,G_1_MHS_043,23.77027778,72.4,GUJRAT,,
G_1_MHS_044,G_1_MHS_044,23.79638889,72.49277778,GUJRAT,,
G_1_MHS_045,G_1_MHS_045,23.80361111,72.32361111,GUJRAT,,
G_1_MHS_046,G_1_MHS_046,23.80361111,72.32388889,GUJRAT,,
G_1_MHS_047,G_1_MHS_047,23.80388889,72.32388889,GUJRAT,,
G_1_MHS_048,G_1_MHS_048,23.84694444,72.34055556,GUJRAT,,
G_1_MHS_050,G_1_MHS_050,23.76722222,72.73027778,GUJRAT,,
G_1_MHS_051,G_1_MHS_051,23.86944444,72.78833333,GUJRAT,,
G_1_MHS_052,G_1_MHS_052,23.64888889,72.65638889,GUJRAT,,
G_1_MHS_053,G_1_MHS_053,23.58388889,72.59222222,GUJRAT,,
G_1_MHS_054,G_1_MHS_054,23.69555556,72.81666667,GUJRAT,,
G_1_MHS_055,G_1_MHS_055,23.53083333,72.61611111,GUJRAT,,
G_1_MHS_056,G_1_MHS_056,23.53083333,72.61611111,GUJRAT,,
G_1_MHS_057,G_1_MHS_057,23.53277778,72.79138889,GUJRAT,,
G_1_MHS_058,G_1_MHS_058,23.70361111,72.62361111,GUJRAT,,
G_1_MHS_059,G_1_MHS_059,23.71388889,72.38,GUJRAT,,
G_1_MHS_061,G_1_MHS_061,23.62805556,72.5625,GUJRAT,,
G_1_MHS_063,G_1_MHS_063,23.75138889,72.50805556,GUJRAT,,
G_1_MHS_067,G_1_MHS_067,23.71583333,72.45777778,GUJRAT,,
G_1_MHS_068,G_1_MHS_068,23.73444444,72.71194444,GUJRAT,,
G_1_MHS_071,G_1_MHS_071,23.74694444,72.32583333,GUJRAT,,
G_1_MHS_072,G_1_MHS_072,23.86027778,72.40055556,GUJRAT,,
G_1_MHS_073,G_1_MHS_073,23.85666667,72.46555556,GUJRAT,,
G_1_PBR_001,G_1_PBR_001,21.74222222,69.67888889,GUJRAT,,
G_1_PBR_002,G_1_PBR_002,21.78833333,69.65277778,GUJRAT,,
G_1_PBR_004,G_1_PBR_004,21.89527778,69.58611111,GUJRAT,,
G_1_PTN_001,G_1_PTN_001,23.64111111,71.99305556,GUJRAT,,
G_1_PTN_003,G_1_PTN_003,23.71722222,72.05055556,GUJRAT,,
G_1_PTN_004,G_1_PTN_004,23.71722222,72.19861111,GUJRAT,,
G_1_PTN_005,G_1_PTN_005,23.71722222,72.19861111,GUJRAT,,
G_1_PTN_006,G_1_PTN_006,23.615,72.14611111,GUJRAT,,
G_1_PTN_012,G_1_PTN_012,24.03416667,72.13722222,GUJRAT,,
G_1_PTN_013,G_1_PTN_013,23.88916667,72.19666667,GUJRAT,,
G_1_PTN_014,G_1_PTN_014,23.86083333,72.02583333,GUJRAT,,
G_1_PTN_015,G_1_PTN_015,23.8325,72.21583333,GUJRAT,,
G_1_PTN_016,G_1_PTN_016,23.81777778,72.12722222,GUJRAT,,
G_1_PTN_017,G_1_PTN_017,24.07888889,72.20638889,GUJRAT,,
G_1_PTN_018,G_1_PTN_018,24.14027778,72.13333333,GUJRAT,,
G_1_PTN_019,G_1_PTN_019,24.14027778,72.13333333,GUJRAT,,
G_1_PTN_021,G_1_PTN_021,23.77916667,72.16277778,GUJRAT,,
G_1_PTN_022,G_1_PTN_022,23.95361111,72.1825,GUJRAT,,
G_1_PTN_023,G_1_PTN_023,23.95361111,72.1825,GUJRAT,,
G_1_PTN_024,G_1_PTN_024,23.89277778,72.1125,GUJRAT,,
G_1_PTN_025,G_1_PTN_025,23.89277778,72.1125,GUJRAT,,
G_1_PTN_073,G_1_PTN_073,23.90694444,72.46333333,GUJRAT,,
G_1_PTN_074,G_1_PTN_074,23.90944444,72.46305556,GUJRAT,,
G_1_PTN_075,G_1_PTN_075,23.98305556,72.28888889,GUJRAT,,
G_1_PTN_076,G_1_PTN_076,23.98305556,72.28888889,GUJRAT,,
G_1_SK_001,G_1_SK_001,23.86527778,73.075,GUJRAT,,
G_1_SK_002,G_1_SK_002,23.76416667,72.9875,GUJRAT,,
G_1_SK_003,G_1_SK_003,23.7075,73.09416667,GUJRAT,,
G_1_SK_004,G_1_SK_004,23.83555556,73.17305556,GUJRAT,,
G_1_SK_005,G_1_SK_005,23.82194444,72.90805556,GUJRAT,,
G_1_SK_006,G_1_SK_006,23.8075,73.14361111,GUJRAT,,
G_1_SK_007,G_1_SK_007,23.90833333,72.88333333,GUJRAT,,
G_1_SK_026,G_1_SK_026,23.98,72.90472222,GUJRAT,,
G_1_SK_027,G_1_SK_027,23.90805556,72.9525,GUJRAT,,
G_1_SK_028,G_1_SK_028,23.93611111,73.11111111,GUJRAT,,
G_1_SK_029,G_1_SK_029,23.99166667,73.0625,GUJRAT,,
G_1_SK_030,G_1_SK_030,23.99805556,72.98944444,GUJRAT,,
G_1_VAD_001,G_1_VAD_001,22.37666667,73.08111111,GUJRAT,,
G_1_VAD_002,G_1_VAD_002,22.28083333,73.12055556,GUJRAT,,
G_1_VAD_004,G_1_VAD_004,22.40472222,73.09972222,GUJRAT,,
G_1_VAD_006,G_1_VAD_006,22.39361111,73.22722222,GUJRAT,,
G_2_ABD_006,G_2_ABD_006,23.365,72.232222,GUJRAT,,
G_2_ABD_007,G_2_ABD_007,23.3375,72.13638889,GUJRAT,,
G_2_AMR_023,G_2_AMR_023,21.13111111,71.23694444,GUJRAT,,
G_2_AMR_024,G_2_AMR_024,21.05,71.23,GUJRAT,,
G_2_SK_019,G_2_SK_019,23.39638889,72.78805556,GUJRAT,,
G_2_SK_030,G_2_SK_030,23.39472222,72.98333333,GUJRAT,,
GNDPZ-129,GNDPZ-129,23.21555556,72.77333333,GUJRAT,,
GNDPZ-130,GNDPZ-130,23.12,72.70583333,GUJRAT,,
GNDPZ-132,GNDPZ-132,23.33416667,72.65722222,GUJRAT,,
GNPZ-001,GNPZ-001,23.20222222,72.64972222,GUJRAT,,
GNPZ-002,GNPZ-002,23.13833333,72.64305556,GUJRAT,,
GNPZ-003,GNPZ-003,23.105,72.63555556,GUJRAT,,
GNPZ-004,GNPZ-004,23.2625,72.56805556,GUJRAT,,
GNPZ-005,GNPZ-005,23.21583333,72.77333333,GUJRAT,,
GNPZ-006,GNPZ-006,23.21583333,72.77333333,GUJRAT,,
HPII_ABD_001,HPII_ABD_001,23.07611111,72.63166667,GUJRAT,,
HPII_ABD_004,HPII_ABD_004,22.97222222,72.81111111,GUJRAT,,
HPII_ABD_005,HPII_ABD_005,23.27222222,72.13944444,GUJRAT,,
HPII_ABD_010,HPII_ABD_010,22.59555556,72.42694444,GUJRAT,,
HPII_ABD_014,HPII_ABD_014,22.88722222,72.12333333,GUJRAT,,
HPII_ABD_016,HPII_ABD_016,22.9725,72.12222222,GUJRAT,,
HPII_BK_003,HPII_BK_003,24.19555556,71.98027778,GUJRAT,,
HPII_BK_004,HPII_BK_004,24.37416667,72.21916667,GUJRAT,,
HPII_BK_005,HPII_BK_005,24.21194444,72.01777778,GUJRAT,,
HPII_BK_006,HPII_BK_006,24.27583333,72.06333333,GUJRAT,,
HPII_BK_010,HPII_BK_010,24.60722222,72.31388889,GUJRAT,,
HPII_BK_013,HPII_BK_013,23.95055556,71.84694444,GUJRAT,,
HPII_BK_014,HPII_BK_014,23.8975,71.76138889,GUJRAT,,
HPII_BK_015,HPII_BK_015,24.19277778,72.48027778,GUJRAT,,
HPII_BK_017,HPII_BK_017,24.605,71.83361111,GUJRAT,,
HPII_BK_019,HPII_BK_019,24.55666667,71.685,GUJRAT,,
HPII_BK_020,HPII_BK_020,24.38916667,71.63555556,GUJRAT,,
HPII_BK_021,HPII_BK_021,23.98027778,72.43861111,GUJRAT,,
HPII_GNR_001,HPII_GNR_001,23.2925,72.87583333,GUJRAT,,
HPII_GNR_002,HPII_GNR_002,23.16583333,72.90194444,GUJRAT,,
HPII_GNR_003,HPII_GNR_003,23.2,72.65833333,GUJRAT,,
HPII_GNR_004,HPII_GNR_004,23.20194444,72.77305556,GUJRAT,,
HPII_GNR_006,HPII_GNR_006,23.14388889,72.69027778,GUJRAT,,
HPII_GNR_007,HPII_GNR_007,23.16305556,72.445,GUJRAT,,
HPII_GNR_008,HPII_GNR_008,23.35027778,72.68166667,GUJRAT,,
HPII_GNR_010,HPII_GNR_010,23.52916667,72.65472222,GUJRAT,,
HPII_GNR_011,HPII_GNR_011,23.38944444,72.72194444,GUJRAT,,
HPII_KCH_002,HPII_KCH_002,23.25027778,69.94777778,GUJRAT,,
HPII_KCH_003,HPII_KCH_003,23.51805556,70.06833333,GUJRAT,,
HPII_KCH_004,HPII_KCH_004,23.14555556,69.74527778,GUJRAT,,
HPII_KCH_007,HPII_KCH_007,23.76055556,70.355,GUJRAT,,
HPII_KCH_008,HPII_KCH_008,23.34,70.43055556,GUJRAT,,
HPII_KCH_009,HPII_KCH_009,23.75194444,69.51,GUJRAT,,
HPII_KCH_010,HPII_KCH_010,23.13027778,69.56138889,GUJRAT,,
HPII_KCH_011,HPII_KCH_011,23.24638889,69.82666667,GUJRAT,,
HPII_KCH_016,HPII_KCH_016,22.90111111,69.14111111,GUJRAT,,
HPII_KCH_017,HPII_KCH_017,23.015,69.11416667,GUJRAT,,
HPII_KCH_018,HPII_KCH_018,23.02611111,69.34472222,GUJRAT,,
HPII_KCH_019,HPII_KCH_019,22.85972222,69.28722222,GUJRAT,,
HPII_KCH_022,HPII_KCH_022,23.42833333,69.05833333,GUJRAT,,
HPII_KCH_023,HPII_KCH_023,23.51972222,69.02638889,GUJRAT,,
HPII_KHD_001,HPII_KHD_001,22.98,72.89388889,GUJRAT,,
HPII_MHS_001,HPII_MHS_001,23.57222222,72.04027778,GUJRAT,,
HPII_MHS_002,HPII_MHS_002,23.54722222,72.10555556,GUJRAT,,
HPII_MHS_005,HPII_MHS_005,23.38833333,72.30611111,GUJRAT,,
HPII_MHS_008,HPII_MHS_008,23.81805556,72.46722222,GUJRAT,,
HPII_MHS_009,HPII_MHS_009,23.82361111,72.60638889,GUJRAT,,
HPII_MHS_010,HPII_MHS_010,23.55527778,72.74944444,GUJRAT,,
HPII_MHS_011,HPII_MHS_011,23.70222222,72.51861111,GUJRAT,,
HPII_PBR_001,HPII_PBR_001,21.73277778,69.50361111,GUJRAT,,
HPII_PBR_002,HPII_PBR_002,21.33972222,69.89694444,GUJRAT,,
HPII_PBR_003,HPII_PBR_003,21.5025,69.74722222,GUJRAT,,
HPII_PBR_004,HPII_PBR_004,21.32138889,69.94416667,GUJRAT,,
HPII_PBR_005,HPII_PBR_005,21.83972222,69.38388889,GUJRAT,,
HPII_PBR_006,HPII_PBR_006,21.25666667,69.98305556,GUJRAT,,
HPII_PBR_007,HPII_PBR_007,21.77527778,69.45333333,GUJRAT,,
HPIIPTN002,HPIIPTN002,23.66083333,72.06638889,GUJRAT,,
HPIIPTN003,HPIIPTN003,23.68,72.17388889,GUJRAT,,
HPIIPTN004,HPIIPTN004,23.84694444,72.04722222,GUJRAT,,
HPIIPTN005,HPIIPTN005,23.97388889,72.12555556,GUJRAT,,
HPIIPTN010,HPIIPTN010,23.95944444,72.24277778,GUJRAT,,
HPIIPTN013,HPIIPTN013,23.90611111,72.335,GUJRAT,,
HPII_SK_001,HPII_SK_001,23.44083333,72.84472222,GUJRAT,,
HPII_SK_002,HPII_SK_002,23.5125,72.93083333,GUJRAT,,
JM-01,JM-01,22.46527778,69.07333333,GUJRAT,,
JM-02,JM-02,22.35555556,68.97222222,GUJRAT,,
JM-03,JM-03,22.32361111,69.08138889,GUJRAT,,
JM-04,JM-04,22.2425,68.98472222,GUJRAT,,
JM-05,JM-05,22.19722222,69.04166667,GUJRAT,,
JM-06,JM-06,22.14166667,69.06944444,GUJRAT,,
JM-07A,JM-07A,22.07055556,69.18194444,GUJRAT,,
JM-08,JM-08,21.99194444,69.24166667,GUJRAT,,
JM-09,JM-09,21.90833333,69.30888889,GUJRAT,,
JM-10A,JM-10A,21.92638889,69.49166667,GUJRAT,,
JM-11,JM-11,22.00416667,69.58333333,GUJRAT,,
JM-12,JM-12,22.0125,69.39722222,GUJRAT,,
JM-13,JM-13,22.10277778,69.42777778,GUJRAT,,
JM-14,JM-14,22.09388889,69.27333333,GUJRAT,,
JM-15A,JM-15A,22.24583333,69.25833333,GUJRAT,,
JM-16,JM-16,22.28055556,69.37222222,GUJRAT,,
JM-17A,JM-17A,22.26666667,69.45416667,GUJRAT,,
JM-18,JM-18,22.18472222,69.44972222,GUJRAT,,
JM-19,JM-19,22.11416667,69.48888889,GUJRAT,,
JM-20,JM-20,22.0575,69.55694444,GUJRAT,,
JM-21A,JM-21A,22.00694444,69.66111111,GUJRAT,,
JM-22,JM-22,22.11111111,69.77694444,GUJRAT,,
JM-23,JM-23,22.14166667,69.59166667,GUJRAT,,
JM-24,JM-24,22.20833333,69.59166667,GUJRAT,,
JM-25A,JM-25A,22.20055556,69.64666667,GUJRAT,,
JM-26,JM-26,22.29166667,69.60555556,GUJRAT,,
JM-27,JM-27,22.35916667,69.75277778,GUJRAT,,
JM-29,JM-29,22.34583333,69.93666667,GUJRAT,,
JM-30,JM-30,22.25972222,69.90555556,GUJRAT,,
JM-31,JM-31,22.28111111,70.00833333,GUJRAT,,
JM-32,JM-32,22.24388889,70.11055556,GUJRAT,,
JM-33,JM-33,22.18055556,70.03333333,GUJRAT,,
JM-34,JM-34,22.16666667,70.13555556,GUJRAT,,
JM-35,JM-35,22.12555556,70.00138889,GUJRAT,,
JM-36A,JM-36A,22.18944444,69.965,GUJRAT,,
JM-37,JM-37,22.15166667,69.87611111,GUJRAT,,
JM-38,JM-38,22.0975,69.85777778,GUJRAT,,
JM-39,JM-39,22.04722222,69.80527778,GUJRAT,,
JM-40,JM-40,22.00833333,69.71111111,GUJRAT,,
JM-41,JM-41,21.93333333,69.65,GUJRAT,,
JM-42,JM-42,21.95,69.74166667,GUJRAT,,
JM-43,JM-43,21.84194444,69.67166667,GUJRAT,,
JM-44,JM-44,21.85833333,69.80833333,GUJRAT,,
JM-45,JM-45,21.93055556,69.87083333,GUJRAT,,
JM-46,JM-46,22.03527778,69.89583333,GUJRAT,,
JM-47,JM-47,21.97138889,69.95416667,GUJRAT,,
JM-48,JM-48,21.89388889,69.95972222,GUJRAT,,
JM-50,JM-50,21.78583333,69.84222222,GUJRAT,,
JM-51,JM-51,21.72083333,70.05416667,GUJRAT,,
